Image,PLS_Coeff,PLS_R2,Surprise_PLS_Coeff,Surprise_PLS_R2,Sadness_PLS_Coeff,Sadness_PLS_R2,Joy_PLS_Coeff,Joy_PLS_R2,Fear_PLS_Coeff,Fear_PLS_R2,Anger_PLS_Coeff,Anger_PLS_R2,Disgust_PLS_Coeff,Disgust_PLS_R2,Valence,Category
AC-trophy.jpg,0.07328904173543296,0.5632968626806542,0.06403434324675465,0.5911230299588336,0.1816954641550261,0.6345683827402397,0.09914363609510322,0.5874704616507898,0.018349903035111068,0.41873724431056447,0.039490255065096694,0.6292824319006756,0.03702064881550604,0.518599625522822,Pos,Adult_Organized_Sports
AC-volleyball.jpg,0.03938342095827965,0.5283309109558366,0.11943946879139201,0.70993210960552,0.032416324290258494,0.41295609779080555,0.07028976025240655,0.6146515271926517,-0.030713063503022643,0.4616896549720936,0.06365034387205223,0.4757686777797874,-0.018782307953408718,0.4949873983941613,Pos,Adult_Organized_Sports
AT-4574.jpg,0.010705442999206767,0.42167027090625364,0.04223649250558803,0.5497350641929541,0.026383958884461496,0.43692548263437925,0.02767036400419384,0.30980494719421836,-0.001731031971909013,0.4415808023701294,-0.031032907595277794,0.5216708562035202,0.0007057821681840745,0.2703044728423203,Pos,Adult_Headshot
AT-africanamericangirl.jpg,0.046567031095396734,0.5127734366774875,0.04857338910456758,0.6929459538229488,0.01585095743670451,0.609403677463368,0.0997718787203177,0.5453935259778626,0.048064590823108475,0.4588950474281881,0.08043742159148973,0.2993809503604734,-0.01329605110380766,0.47062146501208557,Pos,Adult_Headshot
AT-asiangirl.jpg,0.054339172668408986,0.5182890217621686,0.07436173989961095,0.6459948414730061,-0.028282887439709962,0.38028794269576804,0.19070284013349498,0.545785660146823,-0.05567581190908247,0.6901851034396188,0.03575340930541484,0.3945610088365644,0.10917574602072558,0.4529195739812316,Pos,Adult_Headshot
AT-caucasiangirl.jpg,0.06518334748389923,0.5998273542440736,0.04255984431178122,0.6001737075103457,0.043584711409701785,0.5994103945413877,0.1587342635225149,0.5277872249768565,-0.0066870859594269855,0.6807107560984021,0.08299202220066165,0.5391314201760113,0.06991632941816284,0.6517506221614386,Pos,Adult_Headshot
AT-caucasianman.jpg,0.04138527037438583,0.5250782792948142,0.06976262408447222,0.5811969898264,0.05628277842862813,0.4299685142137021,-0.005840131048189419,0.6527775771704134,0.026211599490359637,0.4785492345643544,0.019647243654723923,0.5122997236203195,0.0822475076363205,0.495677636373695,Pos,Adult_Headshot
AT-caucasianman02.jpg,0.0642049072486263,0.5977790533033164,0.01365525914598208,0.6464501718018336,0.07454257001846977,0.5434925002256907,0.09271050618777875,0.561388791012621,0.051647004942744164,0.5717070180885191,0.07526405825903718,0.6467287691155705,0.07741004493774596,0.6169070695756629,Pos,Adult_Headshot
CA-1440.jpg,-0.00039993408858110356,0.39524571176511597,-0.0697576574049965,0.36810315945754657,-0.028132948597927518,0.33482859813008625,0.04080830006862604,0.3546881393705623,-0.006047197309291676,0.6319947586784214,0.03767720932225747,0.25655005075322046,0.023052689389845556,0.42530956420085875,Pos,Animal_Cute
CA-Animals_191_h.jpg,-0.008062133054510093,0.4402694243340381,-0.021874497589661698,0.6768448368887559,-0.011380144159079463,0.24130773830872865,0.1423118874998475,0.399080972492447,-0.024574105217089418,0.4359375120801078,-0.12400496684334322,0.6099537559194808,-0.008850972017734224,0.2784917303147081,Pos,Animal_Cute
CA-chihuahua.jpg,0.047797862901054734,0.4761506612169086,0.016605921551101934,0.6907105061371406,0.0024582028086467425,0.32292159644509333,0.08667840975214343,0.48962245746745237,-0.0794035594862002,0.5878110214391931,0.18534301700521771,0.4098106874533952,0.07510518577541882,0.3560276983591768,Pos,Animal_Cute
CA-ducks.jpg,0.02353288871258027,0.485581147234502,-0.0027511986485368625,0.709541707830192,0.11179477424464213,0.39064623046739666,0.043654093117713885,0.4735952778407223,-0.000843341829899892,0.5591740560753731,0.04912764598390026,0.4577241184691231,-0.05978464059233789,0.32280549272420545,Pos,Animal_Cute
CA-lab.jpg,0.03346124993475329,0.49710760850286523,0.007552704720539274,0.8362271027728849,-0.04902916410161673,0.2321321943447604,0.12429285591431267,0.3870509859970487,0.0022168350393890245,0.5913690194616934,0.06701278119154722,0.40359583459565784,0.04872148684434821,0.5322705138451467,Pos,Animal_Cute
CA-piglet.jpg,-0.04816960570425799,0.5017362432484612,-0.048309071595018176,0.5047541994987437,-0.06991374534876266,0.4907809997438701,0.06587307253754113,0.549689803308233,0.023879233051881946,0.4471498700499533,-0.1432338120150665,0.5017084876853075,-0.11731331085612365,0.5163340992046606,Pos,Animal_Cute
CH-2070.jpg,0.006189609193812951,0.5156350340469079,0.11711815850548526,0.7849577855815283,0.09578869092011268,0.5356378874111276,0.06086157637021669,0.2667693060267917,-0.08554159565882655,0.6070001735712167,-0.056974412865097475,0.4103829796220977,-0.09411476210901291,0.489062072068685,Pos,Child_Cute
CH-7325.jpg,0.017944330687920555,0.5604644493894351,0.06826426586918698,0.6501562071350744,0.011970826801032845,0.6180410675085961,-0.021200616007505686,0.553468649086394,0.0014021880628448157,0.6196657330859345,0.08835196020330129,0.2768163139348456,-0.0411226408013369,0.6446387255857668,Pos,Child_Cute
CH-babyblocks.jpg,0.031205523840891314,0.6093093691451904,0.1017446148891672,0.7032787404799259,0.07431002895976799,0.4707083209884665,-0.06365177753222998,0.75187278968333,-0.0463427208108285,0.5426225050595445,0.07551270092047638,0.5615080432588065,0.04566029661899474,0.6258658154010688,Pos,Child_Cute
CH-babygreen.jpg,-0.05185960864939313,0.5221180829316919,-0.026424398372436656,0.6553194850271438,-0.10305848645188227,0.35062523455421135,0.06539654011806734,0.34281862975004584,-0.03618419681510142,0.6147131771899428,-0.09582312620286401,0.5652979938711507,-0.1150639841721417,0.6039339771976578,Pos,Child_Cute
CH-babynude.jpg,0.03880134046868186,0.49482861274456513,0.022604385810987997,0.5813573009948796,0.0896729133528298,0.5024939805127486,0.1266878776121738,0.5457039245185464,-0.009694595847975069,0.4214360984817239,0.07911215878634252,0.4909865999375096,-0.07557469690226785,0.4269937720219834,Pos,Child_Cute
CH-girlyoung.jpg,0.094751501816271,0.5528506201421511,0.15445420871931825,0.8385190960606985,0.11329615256699624,0.3916144010136662,0.21451012650606016,0.6971645227205503,-0.016620534909419952,0.2737412019860679,0.0947057960225684,0.5659424087399834,0.008163261992102962,0.5501220903319407,Pos,Child_Cute
CO-572046107_d1.jpg,0.026874590043145838,0.5378339130079554,0.06375746804750368,0.6314990718363602,0.1439000618074865,0.4499248114867411,-0.1412252646501861,0.5634691801784351,-0.0030497236228252487,0.5753804236855846,0.057672217696494506,0.5004992776408195,0.040192780980401646,0.5062307132197914,Neg,Dirty
CO-7359.jpg,0.002951009417827841,0.4983526528986715,0.015047578923071653,0.4772438120609168,-0.050918862580312516,0.47606213979605794,0.004770466528586253,0.40501782444748446,0.03414182775060038,0.689433405203195,0.04471328900884711,0.5360646039400068,-0.030048243123825796,0.4062941319443678,Neg,Dirty
CO-9300.jpg,0.04982292160267812,0.5741217324745612,-0.01483657545830563,0.5200933038657205,0.1552561602895547,0.6904149179451988,0.05609610556515832,0.4868425353790835,0.03592132941631484,0.6697385230769624,0.05954871646840968,0.569306675740768,0.006951793334936863,0.5083344388396346,Neg,Dirty
CO-9301.jpg,0.010045857425217582,0.4429397906749877,-0.06195222088691628,0.49124880289046924,0.12081204296114295,0.29208614564058366,-0.09116281136330553,0.2663889080469255,0.009800786617530243,0.3391492076719582,0.04861003262077952,0.6028254967512046,0.03416731460207459,0.6659401830487852,Neg,Dirty
CO-Objects_011_h.jpg,0.0436762941579189,0.5634107081919749,-0.03567354515676306,0.5117451511633633,0.05710807451473278,0.46598882186126267,0.13353723353695846,0.6464247096805718,0.026776071950179836,0.5907783904523294,0.026462770051709786,0.6706276253445478,0.053847160050695564,0.49489955064977464,Neg,Dirty
CO-polution.jpg,0.022578427144171458,0.44429094502477445,0.030513811451097942,0.37704165050233074,0.09467331698197243,0.39678120385638105,-0.08247972120145744,0.38522700812498667,0.012953101993281334,0.5027383741839735,0.05502055381792655,0.6171150261582758,0.024789499822207926,0.3868424073226986,Neg,Dirty
FA-failure.jpg,0.09501093835540204,0.47213678574735973,0.06273634636780362,0.5581406641326888,0.0363965854598437,0.5051969612411593,0.20112708025640924,0.4773546757698759,0.12883113375708904,0.4437005214479003,0.048251649895416096,0.28429128560921146,0.09272283439585048,0.5641366062833227,Neg,Adult_Failure
FA-imrs.jpg,0.03434223111852681,0.34444353542420697,0.0005143956804493686,0.4461379620235385,0.101353632938138,0.3470542487500703,0.0932115325711349,0.5559070280668044,0.011658851842288452,0.2685531618667044,0.008267508574968052,0.23358605878349936,-0.008952534895817911,0.2154227530546241,Neg,Adult_Failure
FA-market01.jpg,0.015474236018006625,0.3262269021043243,-0.03688373529126566,0.32035102212968725,0.01576613483486137,0.2792990188007256,0.08818514817445328,0.6024260017706489,-0.018033593776737078,0.2705196245230934,-0.005847522200508639,0.23970606324425892,0.04965898436723649,0.24505968215753204,Neg,Adult_Failure
FA-market02.jpg,0.035046626054657797,0.3933022625062572,0.07744122125116147,0.640476944652275,0.008885036048624619,0.41355680726462263,0.13357371976446664,0.4552427899382857,-0.031525667053350706,0.12107005870833476,0.08075503704249787,0.2889646044766,-0.05884959072545311,0.44050236999742554,Neg,Adult_Failure
FA-skater.jpg,0.006482434980231748,0.47908454731925554,0.04321722346156965,0.45720062323956345,0.029197744866994342,0.5132067565733958,0.05780979666114992,0.3492249737244819,-0.04703019675716795,0.4781818692939417,0.061633148707480774,0.42073557381019877,-0.10593310705863626,0.6559574872739522,Neg,Adult_Failure
FA-womanfailure.jpg,0.08757484313381747,0.47172835877859215,0.03490537865725297,0.4974192201251735,0.09858975134174984,0.39348380314843834,0.20209109742739478,0.6042489069676111,0.05621991171145752,0.3285609095865685,0.07830512090121675,0.45402894427454243,0.05533779876383295,0.5526283685692188,Neg,Adult_Failure
