,ROI_0,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49
NI-2205.jpg,0.009026958567100786,0.19322330242793317,0.024578657957442216,0.01811448724883407,0.23898381822416362,0.06927666040965995,0.0233428250088894,0.05525952944434454,0.009622421933671617,0.025243910908915857,0.2058080241310751,0.18687156897569612,0.017038626202801818,0.03606076125363238,0.04292651715928899,0.027516738194735515,0.018699642582405106,-0.0008826591502907506,0.08118763054911494,0.0907264359293315,0.2760073420658856,0.11508704317224301,0.030490288719592196,0.05495574754449978,0.1251287175207737,0.06951623248110435,0.02075002609562045,0.11846966666936304,0.050729689027999375,0.004242855173809377,0.10621638765024642,0.21428340457856077,0.05176998338522235,0.04027112860208216,0.031594587270486515,0.002320742590029922,0.10808999176873366,0.036652435426242205,0.21925177604278073,0.019006220749850235,0.04397977998521322,0.13550322280594634,0.10044292145317259,0.1272464125243302,0.0073199003217679064,0.052519637485411934,0.17525075313937102,0.01639901017221339,0.06239559816359823,0.05726921797388613
NI-Faces_034_h.jpg,0.04363790997754589,0.16159421332287963,0.0273170888079359,0.04433633897134786,0.20868996888527244,0.044430115212974575,0.0412608317046394,0.026903761973903737,0.019000050408669263,0.035197363640749234,0.15930245467115983,0.15281414844595045,0.021840874991465364,0.060733630979606545,0.03145264628610829,0.051610147486860734,0.060998049487790106,-0.00424977569455807,0.023119369700031468,0.04598181735029036,0.1901404716362592,0.06583327312694856,-0.0004718241739103874,0.04531141056765629,0.06320958364246751,0.06675600050301395,0.0038967381944154315,0.0507816727154173,0.03377444103480853,0.004996091011007169,0.02375138389549206,0.17998506771511552,0.051005152254623744,0.05410798255453052,0.02313882753838229,0.0413097518127741,0.08084595909177399,0.016096375280568197,0.17202826301015153,0.007626434790637523,0.004856906036955879,0.1096260823655338,0.0662910188355231,0.0841964011998467,0.02050200688213645,0.03344099244644708,0.1175216934339881,-0.0020100492955248015,0.011316199324867545,0.0487114917734608
NI-Faces_036_h.jpg,0.002491238083280856,0.09985823962448241,0.00658708479882777,0.017395912474485985,0.1938507977935672,0.07120399418875793,0.008162321523813208,0.05419784733939147,0.00299303142229068,0.028780807638887455,0.14551996591216043,0.1864359439450446,0.05707609057958492,0.037537306982440455,0.032813227151576425,0.006873231932721027,0.015826534938802296,0.007026260514320635,-0.00506681380263777,0.0958676828049237,0.22521072370444076,0.10950442117006466,0.0139488267398299,0.05588761175717267,0.09723165353192047,0.04175948865375004,0.009722106220583462,0.10727923406013766,0.08244670198527605,0.004996666802775134,0.11161006154149794,0.1804088463903751,0.009283137962534022,0.03996465856872361,0.01599756999958386,0.01049522307917652,0.08387808847085554,0.011348495910397017,0.1614817253117182,0.00905652399864708,0.028652700907440078,0.10216940006465501,0.08684626614137497,0.09271652721462571,0.00893521127021179,0.0510325319141827,0.14983874322150142,-0.005968597967192504,0.015706007424109193,0.042105108665543005
NI-Faces_172_h.jpg,0.016570088490996792,0.14889005272585065,0.009077089695862428,0.013678012460825884,0.24955131692247998,0.06481506813513119,0.024029767448140633,0.007264721807457655,-0.0009201380508903201,0.015440898443830703,0.15668338154182285,0.1788611286905994,0.0036820620543696926,0.03944236775023108,0.03680204380407586,0.07200554738984101,0.023113591568412313,-0.009228308062561943,-0.001541853554007608,0.04445279258831767,0.19336615075501895,0.11174504360854094,-0.0033909435906839497,0.025494683241161154,0.10355342538319476,0.058274329794491375,0.009602798293297066,0.047193826869904684,0.025842988961783143,-0.005181401759612919,0.021430164288965495,0.21299844055384673,0.016351703518424035,0.04961001422967878,0.030296260070145416,-0.010446515438089448,0.07053505473451384,0.0006731443566754466,0.17669914173284887,-0.0014279899656616827,0.004614302544250435,0.1242267727948072,0.12675475650009604,0.12605291830351478,0.011735528986215582,-0.005234310568063867,0.14263431183845673,0.028144003505807744,0.02048713186445126,0.05243314751387197
NI-People_001_h.jpg,-0.0029637216393934122,0.23857966621615156,0.025444580341511917,0.029740672891660914,0.2476587883133703,0.03282314711909948,0.03692295169734271,0.032104226397836486,0.016145368342324252,0.00886736829583671,0.16784299283507087,0.22686103380245287,0.010895661034329759,0.04878160146157206,0.02534822387195004,0.01731267931474802,0.024413962601204743,0.0007614033734805728,0.0020696623491640157,0.04282439859438381,0.2317540032157997,0.08351316272041333,0.030006798359724782,0.03862812874407281,0.10393966481033239,0.08201580212025465,0.001341913064022887,0.03474544830305316,0.06983684142514,-0.0025626396739921024,0.02626232168246675,0.21039985494979732,0.04307517175746751,0.05152546487589473,0.02875365832284749,0.03284304725161246,0.03740024091028147,0.004932024241022473,0.16161705697568,-0.007919448047755554,0.01576418079151441,0.13512276842432736,0.07711094913235671,0.14145254886637398,0.006672487699711796,0.03240475649195893,0.1448235960420678,-0.0032198818731165348,0.036175772782780814,0.06107307065056922
NI-People_118_h.jpg,-0.010395998569310306,0.1416686122392784,-0.0020698995191514723,0.011957836835215776,0.2534727603921208,0.031130807821017983,0.01670400715115646,0.024706590560935684,-0.00489465214712858,0.028390121484280967,0.1554269555202588,0.14724893995567195,-0.004733091261584474,0.018852018383050558,0.024300952722389576,0.027986516285672305,-0.0001575615637506409,-0.0030789703620374732,0.016680935800900257,0.08016719500602897,0.2534820957088912,0.08659770089221866,0.024671070982888996,0.03561816799474067,0.1162018395331381,0.03594786377818359,0.01575800794062803,0.05803173771688318,0.04831998033897624,-0.0013482576361406478,0.05626923170819999,0.09700159808804223,-0.009929739938601167,0.04619132760745802,-0.013479946920253661,-0.0014405151666918577,0.09328052065258734,-0.00030272731621970063,0.19169449698790555,0.014457873751533672,0.02077242143883806,0.125606358559581,0.0725289732038916,0.1160518115588318,0.006188255413355335,0.0080007595353382,0.15741143120543905,0.016189719953141345,0.04595713322398136,0.020076642048608012
NM-9800.jpg,0.028548039751585003,0.17973997509100706,0.05365620713964744,0.0068565925294251165,0.14816119161624386,0.007557292265730524,0.03254093861245995,0.02007993471063423,0.020212583065666107,0.01693675415821435,0.15352201993939515,0.19702728895636273,0.01952191505395074,0.020177656038773147,0.026563550827442526,0.030776979790857053,0.027450414047785397,0.027561863757051414,0.00532369612524939,0.038990022988728175,0.20570844882145065,0.1475837638569203,0.007527476663376241,0.06077346224053738,0.05107894788951471,0.08431768361796936,0.021767729753616818,0.06761856140347822,0.03875883127021966,0.013702870862936043,0.04982311495912402,0.18784219471406807,0.0562421068382156,0.049266468512986356,0.019053986526557133,0.01135463322928996,0.0614962639199867,0.0323840289862021,0.1935586608494221,0.015104885862833168,0.0093414976438992,0.09805669634487985,0.0789016362734819,0.08012898090764417,0.014516263073853215,0.06939926245770058,0.12772132178472778,0.015514427817822649,0.039651399958166675,0.03799552578315101
NM-9810.jpg,0.024182312486175587,0.18919345226576065,0.023431078765078387,0.02686672913263963,0.24297915401116724,0.04002974637895651,0.0037837932657691395,0.03954506004565282,0.014384774830975508,0.008417468836564536,0.2062293741255842,0.15512047183968986,0.0075035524557826565,0.04969258427883983,0.031448560076748025,0.008951559000203758,0.01949434313667282,0.007445339919398653,-0.004252923753183266,0.0366233583153983,0.21761222754807824,0.11912695186750898,0.011943733532202535,0.05038751478114268,0.08100305682781243,0.03270147550413094,0.021770265286545302,0.0405291699136953,0.038779766196654644,0.005132910981906884,0.08919223682994576,0.16853848078095882,0.024395021905621317,0.05101163517591259,0.029961848824082538,-0.002892452456817222,0.08910694080182807,0.03617941180773978,0.18559043375331102,0.0045365254191511925,0.045798690455520145,0.12623189710614502,0.0719546043857142,0.15782962044615031,0.04016879731947571,0.03958935081478652,0.11122614327830299,-0.0035527520310372758,0.021754022303898668,0.0399150342944822
NM-H079.jpg,0.018565233813743334,0.18481249691811902,0.029846341146042316,0.0372772457354941,0.17496032368538092,0.06536622168947144,0.01011865240610592,0.025153892619726125,0.0016533549732762399,0.0010728191432545372,0.16780795646688532,0.1465604527631542,-0.004587586726469399,0.001860465035384441,0.02507794421397611,0.01026520705059603,-0.005646229119246502,-0.006497759385113475,0.010379963331222652,0.03310235445282226,0.18045981999398952,0.08723376350706843,-0.0044729324918649765,0.027500810750755323,0.07722866985841012,0.0512227076543436,-0.008555071827184983,0.05619856673738618,0.028328653010225392,0.0007892024535638181,0.02312833836701418,0.1964609183451696,0.026378854213307185,0.014425790293961169,0.021608058042345005,0.027403683007154723,0.05335304915947534,0.010084934375384335,0.15763927339937378,-0.012900933702327222,0.016606726606862,0.09100371066320158,0.06346864148904584,0.0798150284596473,0.014580967486166548,0.030745869511087803,0.1809309956564948,-0.004435607984578178,0.011456732653593914,0.02761337866593648
NM-flagburning01.jpg,0.01781598124527111,0.13785560524983204,0.028885075714650252,0.04220774171016009,0.24613118942089846,0.07035194945656494,0.009820785781439615,0.06450849655713725,0.008372725939076873,0.003834964843151114,0.20414042367679539,0.13060002735604556,-0.004061437988299219,0.06720301044441052,0.05158121602316073,0.011894799166659248,0.022192319498683916,0.01266197743207684,0.0008438997575426351,0.08917619533152461,0.2179123637869335,0.11335242993611652,0.0510010083678566,0.06413264211105815,0.12562515875241817,0.052193432934753856,0.0066330882177048816,0.0708390708825687,0.04646133574516821,0.008199278998181294,0.08240017103065293,0.1555159165288696,0.05586614009951071,0.07022616133865633,0.033406777405506335,0.0483557087613184,0.11748470482397025,0.017525735023911162,0.19524927357660699,0.00022127849733869723,0.04814290126812257,0.12780361651460279,0.11548631588879307,0.1473923442615019,0.012562372532864399,0.0363263600008963,0.12058401448271969,0.0005992184400225849,0.04151548849791415,0.06603588854314539
NM-flagburning02.jpg,0.0017068109625422371,0.1978728555071437,0.009544872212955052,0.023401769611573444,0.29396780099169323,0.061009806523636474,0.009004469541399053,0.03577374988180765,-0.002701401668422859,0.0509967193148438,0.19171488785048413,0.18989866391971766,0.018101619298293594,0.03415983573013367,0.045220919168185894,0.03893993565177694,0.03705306689730466,0.012142761358982028,0.01778281602204336,0.07686875611170182,0.25761589116780303,0.12461884451025267,0.004530001079246896,0.03465518162570831,0.09753620906316726,0.04282811990739806,-0.0052610912619459535,0.06773732538749266,0.0731421871081447,-0.0020783972198508364,0.07452280144742916,0.19188738952930215,0.00807033347463471,0.10535737633761906,0.007001399358524402,0.0013214798612717234,0.1163270205043904,-0.002772619938809595,0.20385991839035128,0.0240147020552228,0.030224951264511,0.12346984904081602,0.11694651125609043,0.17394161779366094,0.0157995800483914,0.03557123688421823,0.09706593487603848,0.0008730420518165417,0.024875029588363667,0.049520717104977456
NM-nsm.jpg,0.036993098792654805,0.19539515890292017,0.03193282201556247,0.07476779911066735,0.3179412154999898,0.06458952245228013,0.031909206848164826,0.0791946643433794,0.02245187639873839,0.03820913515074111,0.23177169732564112,0.18124886671544513,0.005817747619309895,0.07146370915400477,0.06373390411572902,0.08283001460636538,0.04609677527123796,0.00023719957312121298,0.031085211673291088,0.05258260469906428,0.2743869665340782,0.16268183527942767,0.020136250779546727,0.06290250200911084,0.11547974073777435,0.08888320937298753,0.009347355147570471,0.06980764224138428,0.07270580642874264,-0.003507698158411254,0.03863382722571685,0.18147062640039302,0.07496897040156915,0.0758270094014829,0.02768921857685372,0.0468995122383061,0.1348383359716847,0.04247339460957194,0.23421218183182688,0.009465601251203864,0.03842386808441961,0.1249404107462422,0.09525285724458933,0.15151923252098864,0.04779940011514263,0.09122374296488202,0.11727635523906152,0.019895312439153115,0.04897405874753016,0.057939177641273765
NN-colorado.jpg,0.015813918115327594,0.1051462242412017,-0.00554206456855137,0.00265920864358427,0.19026761283263036,-0.00747166181167347,0.003233863228967058,-0.0036183239807925137,0.004926310723534724,0.014412778068278679,0.12473741582669223,0.08563603956268795,0.002524948201701945,-0.0029314406909868485,0.010730987098861252,0.0009002585860431207,0.010030361875719677,-0.004406024697801585,-0.010873838658615256,0.037897927376294674,0.17239093279544282,0.06363446633078775,-0.003053365337845155,0.009372523645337414,0.07024554288366196,0.006561925407678009,-0.011838118661412269,0.03851843836631161,0.019452714784741306,-0.015107160116954487,-0.008168194289159415,0.004235423737575533,-0.0023673102075107495,0.007599741651803825,-0.006023904499480558,-0.004922972523461383,0.013903184045615026,0.006689713825604105,0.08338285996677022,-0.01647776100545025,-0.001249110819482804,0.06611660073026834,0.03717787424470538,0.15726966126448638,0.001098322685598016,0.02505373338524627,0.03995262613293614,-0.0033653317963933493,-0.000553612382762725,0.005536009160427993
NN-contaminated_mud.jpg,0.0010236872073319896,0.22838004717164492,0.023844167792949598,-0.0036374613175859005,0.243121392287567,0.01902767460825085,0.01965219161795402,0.02335049487123488,-0.0024894011111327675,0.006810991262336926,0.2523037905706969,0.19369463794222297,0.0013354672680771001,0.027062667903170055,0.04225399381675723,0.0005377887743887735,0.007594433897588743,0.0020530085883658836,0.018770433325402902,0.0522342142303437,0.2856494698253901,0.04616531853383381,-0.0014460697988542318,0.03602305768840059,0.07973237774631815,0.03254294086543577,-0.011405213534536544,0.04395747903676119,0.047390694921704626,-0.0014824634178489762,0.02963654887316009,0.06155118995531866,0.024900572600914207,0.01606597621441799,0.004241598366990866,0.001649165280457801,0.04001668529214554,0.00917467566245044,0.19416568326582,0.03295199739373479,0.018745418286188673,0.1549129972682185,0.08846662375691504,0.2319765412175493,0.0059888379316023884,-0.005029588524818691,0.07114951280468937,0.02321367284278339,0.002594170385388626,0.01918131571928203
NN-dead_trees.jpg,-0.00836839682817668,0.15934857994604867,-0.009004476982727667,-0.012101112795211855,0.15981639468179257,-0.0013193652086751348,0.02692464976429679,-0.0031102404706487095,0.0002321563260439414,0.010016106876292646,0.11859348631640092,0.10140056860181783,-0.0038479038884749973,-0.001984346372230027,0.010715596976115868,0.004512544768636128,0.010327373021317244,-0.01127752172964914,0.01268648290799641,0.00915560711184631,0.1829990542481862,0.021895289096132236,-0.007226514139787676,0.009616650559284843,0.08730245172391281,0.004237732643410584,0.025201616363552257,0.02145143430791233,0.0279628220306955,-0.0006644654255885782,-0.010913148498348511,0.044524746316549096,0.0011901602651192516,0.0036879802934692988,-0.01029306627385733,0.006833224853320662,0.02452499348535225,0.002380386287165809,0.0767381399103631,-0.0013285460212394714,0.009567447743675668,0.04935740742329194,0.023602028452417934,0.14464150751506435,0.017720560935778187,-0.0005456628065260682,0.026255289124094826,0.020813916038033488,0.013006438082373612,-0.007184254313820153
NN-devastation.jpg,0.0246965682968472,0.1983669477473571,0.0023709198894077896,0.026998971821292732,0.27716838379184505,0.0001262867542916598,0.010136527203354558,0.008492582677340715,0.014122936104162329,-0.0010897176864298167,0.18148831932652906,0.13794589560869688,0.01018539090631719,0.03973787950612748,0.018480325212512805,0.03222548426253139,0.014130144081286017,0.02222015984372062,0.005821632938383854,-0.005196067669557587,0.239199383960437,0.04277754764066762,0.028610465868884036,0.024888565463181384,0.06154280008344665,0.009371183839386463,0.022800620188574736,-0.0028920777024176035,0.03750808281726795,-0.006842672227887805,0.0019764524285432765,0.04982794760562702,0.006030965812707632,-0.008992502589032952,0.005817364026809364,0.02511439831080758,0.030000114457205754,0.025916202442686935,0.1153775563635459,0.002125929998930674,0.017383304956174298,0.06671215964686986,0.020941741217207443,0.26258506721262675,0.016684010791827734,0.012821048554422948,0.04114454682445975,0.003519943013848301,0.0010932023484802227,0.0006500896003840289
NN-downedtrees.jpg,0.009849446396466422,0.22073565263164951,0.0023823107483765763,0.0012863160749528283,0.2400339401620486,0.016124597668220216,-0.0025295959180679064,0.020727978738608346,-0.006735933012592519,-0.017125225168617968,0.14582289219460487,0.16722660420091887,0.0006193722135879993,0.011036614541684689,0.01696623427960606,-0.01078145055406426,-0.006939175653897492,-0.0025151123337232508,-0.011288065839280052,-0.0006992470082137466,0.23984897900495758,0.029122003961139262,-0.012601913917497886,0.002498370338849004,0.06488926207914511,0.012968413086103034,-0.0035927926524392632,0.0070093263660838834,0.026180626927576493,-0.006262815122617102,1.608655916509008e-05,0.03375145352623413,0.005183761944169731,0.007224006544804975,-0.009313889229716026,-0.0022878091808003938,0.009218443004538442,-0.007186387990909567,0.1352909702404406,0.02676004661518807,-0.00032124464606632467,0.07560502619527718,0.04507590049415121,0.2508802207968209,0.014217329046887306,-0.0026740973582012255,0.03076654683586448,-0.0003774938861346957,0.00043365539158311724,0.0017157905896394536
NN-fire.jpg,0.002175596553937083,0.15969298028005163,-0.002397116084221547,0.002504127925467704,0.2517968415659485,-0.001803163683144677,0.003876380949109056,-0.003158184794884166,-0.007920958384053165,-0.0011434970762510288,0.16831889820209725,0.10358431651004056,-0.014330000060332984,-0.006578636657076592,0.03162548974027312,-0.00502067292407058,0.016530874740183252,-0.0010330455712702423,0.012203031631458234,-0.002106318056243287,0.24814385606432998,0.0195812815422881,0.0009156018659893176,0.009779326046476858,0.058478296212498684,0.0021438446605445347,-0.0027459514382591277,0.028075881828862077,0.04175787552936705,-0.0065030045810643864,0.028392837723017764,0.028766540073636295,0.0014123035250403454,-0.01636976875943269,-0.00980918391747397,-0.001930269342755604,0.025657383581061947,0.009219300881835583,0.10375441858614076,-0.002316911266672563,0.005835585584269093,0.05537701377481121,0.007651002161409773,0.30057108550275663,0.004204614793187884,-0.003042153966249136,0.010219480837724499,-0.006363466356355053,-0.00705077510065122,0.004912244664329603
